movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
1098332.0,the adamant girl,,a family decides to visit their clan god to cure their daughter thought to be possessed because she is in love with a man from a different caste the journey accompanied by her betrothed unveils tensions between tradition and personal freedom exposing her silent rebellion,drama,p s vinothraj,anna ben soori jawahar sakthi poobalam pragatheeswaran sai abinaya,,2024,7.6,16.0,104.0,,,,0.6481,0.0,0.0,Sivakarthikeyan Productions,23-08-2024,dataset_4,drama drama p s vinothraj anna ben soori jawahar sakthi poobalam pragatheeswaran sai abinaya  a family decides to visit their clan god to cure their daughter thought to be possessed because she is in love with a man from a different caste the journey accompanied by her betrothed unveils tensions between tradition and personal freedom exposing her silent rebellion
,the akaali,,a newly appointed i o who finds herself digging into the past regarding a 7 year old case where occult gangs and forces have been responsible for a series of satanic killings in the city with the help of an ex cop can she race against time hierarchy and sanity to stop a rituals and solve the case,thriller,mohamed asif hameed,nassar thalaivasal vijay jayakumar vinoth kishan swayam siddha,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller thriller mohamed asif hameed nassar thalaivasal vijay jayakumar vinoth kishan swayam siddha tamil a newly appointed i o who finds herself digging into the past regarding a 7 year old case where occult gangs and forces have been responsible for a series of satanic killings in the city with the help of an ex cop can she race against time hierarchy and sanity to stop a rituals and solve the case
1296170.0,the akaali,,a newly appointed i o who finds herself digging into the past regarding a 7 year old case where occult gangs and forces have been responsible for a series of satanic killings in the city with the help of an ex cop can she race against time hierarchy and sanity to stop a rituals and solve the case,thriller,mohamed asif hameed,nassar thalaivasal vijay jayakumar vinoth kishan swayam siddha,,2024,5.0,1.0,145.0,,,,0.6869,0.0,0.0,PBS Productions (IN),31-05-2024,dataset_4,thriller thriller mohamed asif hameed nassar thalaivasal vijay jayakumar vinoth kishan swayam siddha  a newly appointed i o who finds herself digging into the past regarding a 7 year old case where occult gangs and forces have been responsible for a series of satanic killings in the city with the help of an ex cop can she race against time hierarchy and sanity to stop a rituals and solve the case
,the bachelor,,a single bachelor dates multiple women over several weeks narrowing them down to hopefully find his true love,game show reality tv romance,unknown director,chris harrison jesse palmer sean lowe brad womack catherine lowe ben higgins,tamil,0,,,,,,,,,,,,dataset_3_tamil,game show reality tv romance game show reality tv romance unknown director chris harrison jesse palmer sean lowe brad womack catherine lowe ben higgins tamil a single bachelor dates multiple women over several weeks narrowing them down to hopefully find his true love
,the bed,,the bed is an engaging crime thriller featuring compelling characters intense narratives and captivating storytelling,crime thriller,s mani bharathy,srikanth srushti dange john vijay pandi v j pappu,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime thriller crime thriller s mani bharathy srikanth srushti dange john vijay pandi v j pappu tamil the bed is an engaging crime thriller featuring compelling characters intense narratives and captivating storytelling
1604186.0,the bed,,,crime thriller,s mani bharathy,srikanth srushti dange john vijay pandi v j pappu,,2026,0.0,0.0,132.0,,,,1.2862,0.0,0.0,Unknown,02-01-2026,dataset_4,crime thriller crime thriller s mani bharathy srikanth srushti dange john vijay pandi v j pappu  
,the boy,,aswath s thirteenth birthday is the occasion the celebrating family is confounded by aswath s lack of enthusiasm towards the various gifts he receives it turns out that aswath has been harboring a surprising sentiment,family,arunkumar senthil,vinodhini vaidyanathan delhi ganesh hitesh s bharathwaaj umarsharif rajeswari,tamil,0,,,,,,,,,,,,dataset_3_tamil,family family arunkumar senthil vinodhini vaidyanathan delhi ganesh hitesh s bharathwaaj umarsharif rajeswari tamil aswath s thirteenth birthday is the occasion the celebrating family is confounded by aswath s lack of enthusiasm towards the various gifts he receives it turns out that aswath has been harboring a surprising sentiment
884038.0,the boy,,aswath s thirteenth birthday is the occasion the celebrating family is confounded by aswath s lack of enthusiasm towards the various gifts he receives it turns out that aswath has been harboring a surprising sentiment,family,arunkumar senthil,vinodhini vaidyanathan delhi ganesh hitesh s bharathwaaj umarsharif rajeswari,,2018,1.0,2.0,10.0,,,,1.1128,0.0,0.0,Trip to The Moon Productions,27-07-2018,dataset_4,family family arunkumar senthil vinodhini vaidyanathan delhi ganesh hitesh s bharathwaaj umarsharif rajeswari  aswath s thirteenth birthday is the occasion the celebrating family is confounded by aswath s lack of enthusiasm towards the various gifts he receives it turns out that aswath has been harboring a surprising sentiment
,the boys,,five troublemaking bachelors get evicted and need to find refuge in a suspiciously affordable house on the outskirts of the city little do they know the house has its own history,comedy horror,santhosh p jayakumar,santhosh p jayakumar shah ra arshad yuvraj ganesan kpy vinodh,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy horror comedy horror santhosh p jayakumar santhosh p jayakumar shah ra arshad yuvraj ganesan kpy vinodh tamil five troublemaking bachelors get evicted and need to find refuge in a suspiciously affordable house on the outskirts of the city little do they know the house has its own history
1266959.0,the boys,,five troublemaking bachelors get evicted and need to find refuge in a suspiciously affordable house on the outskirts of the city little do they know the house has its own history,comedy horror,santhosh p jayakumar,santhosh p jayakumar shah ra arshad yuvraj ganesan kpy vinodh,,2024,8.0,1.0,131.0,,,,0.6621,0.0,0.0,Unknown,29-03-2024,dataset_4,comedy horror comedy horror santhosh p jayakumar santhosh p jayakumar shah ra arshad yuvraj ganesan kpy vinodh  five troublemaking bachelors get evicted and need to find refuge in a suspiciously affordable house on the outskirts of the city little do they know the house has its own history
,the briefcase,,protagonist a skilled operative must retrieve a stolen briefcase containing classified documents he battles gangster 1 s gang uncovering boss s plan to blackmail the government loyalty morality and survival hang in the balance,action crime thriller,gersson daniel,nadiin abhinivesh hari varshan vishal sanjay,tamil,0,,,,,,,,,,,,dataset_3_tamil,action crime thriller action crime thriller gersson daniel nadiin abhinivesh hari varshan vishal sanjay tamil protagonist a skilled operative must retrieve a stolen briefcase containing classified documents he battles gangster 1 s gang uncovering boss s plan to blackmail the government loyalty morality and survival hang in the balance
1422297.0,the briefcase,,protagonist a skilled operative must retrieve a stolen briefcase containing classified documents he battles gangster 1 s gang uncovering boss s plan to blackmail the government loyalty morality and survival hang in the balance,action crime thriller,gersson daniel,nadiin abhinivesh hari varshan vishal sanjay,,2025,10.0,1.0,16.0,,,,0.2824,0.0,0.0,TSN Studios,24-01-2025,dataset_4,action crime thriller action crime thriller gersson daniel nadiin abhinivesh hari varshan vishal sanjay  protagonist a skilled operative must retrieve a stolen briefcase containing classified documents he battles gangster 1 s gang uncovering boss s plan to blackmail the government loyalty morality and survival hang in the balance
,the chair vanishes in thin air that doesn t fly with me,,plaintiffs claims that the defendant borrowed money from her for a flight he said was to visit an ailing aunt he actually went to see his other girlfriend and she wants her money back,drama,x dean lim,ramon alcantara,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama x dean lim ramon alcantara tamil plaintiffs claims that the defendant borrowed money from her for a flight he said was to visit an ailing aunt he actually went to see his other girlfriend and she wants her money back
,the copper story untold,,the story closure of the sterlite copper plant in tuticorin tamil nadu and how this closure impacted people in tuticorin while also affecting the business ecosystem,drama,latha krishna,,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama latha krishna  tamil the story closure of the sterlite copper plant in tuticorin tamil nadu and how this closure impacted people in tuticorin while also affecting the business ecosystem
1216275.0,the copper story untold,,the story closure of the sterlite copper plant in tuticorin tamil nadu and how this closure impacted people in tuticorin while also affecting the business ecosystem,,latha krishna,,,2023,0.0,0.0,27.0,,,,0.2418,0.0,0.0,Krishna Swamy Associates Ltd.,08-12-2023,dataset_4,  latha krishna   the story closure of the sterlite copper plant in tuticorin tamil nadu and how this closure impacted people in tuticorin while also affecting the business ecosystem
,the dark heaven,,the dark heaven is an engaging crime thriller featuring compelling characters intense narratives and captivating storytelling,crime thriller,balaaji,sidhu sid tharshika riythvika vela ramamoorthy nizhalgal ravi,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime thriller crime thriller balaaji sidhu sid tharshika riythvika vela ramamoorthy nizhalgal ravi tamil the dark heaven is an engaging crime thriller featuring compelling characters intense narratives and captivating storytelling
1618200.0,the dark heaven,,,crime thriller,balaaji,sidhu sid tharshika riythvika vela ramamoorthy nizhalgal ravi,,2026,0.0,0.0,0.0,,,,1.3208,0.0,0.0,Unknown,03-04-2026,dataset_4,crime thriller crime thriller balaaji sidhu sid tharshika riythvika vela ramamoorthy nizhalgal ravi  
,the day will come,,at the orphanage godhavn violence and humiliations plays a part of the everyday life based on real stories from godhavn where lots of boys were victims of violent and sexual abuse and medical neglect,drama,jesper w nielsen,lars mikkelsen sofie gra b l harald kaiser hermann albert rudbeck lindhardt laurids skovgaard andersen lars ranthe,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama jesper w nielsen lars mikkelsen sofie gra b l harald kaiser hermann albert rudbeck lindhardt laurids skovgaard andersen lars ranthe tamil at the orphanage godhavn violence and humiliations plays a part of the everyday life based on real stories from godhavn where lots of boys were victims of violent and sexual abuse and medical neglect
,the dogfather,,mahendar develops a software which enables him to understand animal languages he faces weird and awkward scenarios while testing his software with his pregnant pet dog sevvalai,comedy sci fi drama,vaishnav,vaishnav,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy sci fi drama comedy sci fi drama vaishnav vaishnav tamil mahendar develops a software which enables him to understand animal languages he faces weird and awkward scenarios while testing his software with his pregnant pet dog sevvalai
891164.0,the dogfather,,mahendar develops a software which enables him to understand animal languages he faces weird and awkward scenarios while testing his software with his pregnant pet dog sevvalai,comedy science fiction drama,vaishnav,vaishnav,,2021,0.0,0.0,8.0,,,,0.3179,0.0,0.0,Unknown,25-07-2021,dataset_4,comedy science fiction drama comedy science fiction drama vaishnav vaishnav  mahendar develops a software which enables him to understand animal languages he faces weird and awkward scenarios while testing his software with his pregnant pet dog sevvalai
,the door,,mithra an architect at a cursed job site gets entangled with a restless ghost forcing her to uncover a decades old murder linked to her own family,horror thriller,jaiiddev,bhavana jayaprakash ganesh venkatraman nandhu tsr,tamil,0,,,,,,,,,,,,dataset_3_tamil,horror thriller horror thriller jaiiddev bhavana jayaprakash ganesh venkatraman nandhu tsr tamil mithra an architect at a cursed job site gets entangled with a restless ghost forcing her to uncover a decades old murder linked to her own family
1461114.0,the door,,mithra an architect at a cursed job site gets entangled with a restless ghost forcing her to uncover a decades old murder linked to her own family,horror thriller,jaiiddev,bhavana jayaprakash ganesh venkatraman nandhu tsr,,2025,0.0,0.0,131.0,,,,0.5793,0.0,0.0,Unknown,28-03-2025,dataset_4,horror thriller horror thriller jaiiddev bhavana jayaprakash ganesh venkatraman nandhu tsr  mithra an architect at a cursed job site gets entangled with a restless ghost forcing her to uncover a decades old murder linked to her own family
,the durrells,,louisa durrell raises her four children single handedly after her husband s death following a financial crisis the family moves to the greek island of corfu and tries to adapt to life there,biography comedy drama romance,unknown director,keeley hawes josh o connor milo parker daisy waterstone callum woodhouse alexis georgoulis,tamil,0,,,,,,,,,,,,dataset_3_tamil,biography comedy drama romance biography comedy drama romance unknown director keeley hawes josh o connor milo parker daisy waterstone callum woodhouse alexis georgoulis tamil louisa durrell raises her four children single handedly after her husband s death following a financial crisis the family moves to the greek island of corfu and tries to adapt to life there
,the elephant whisperers,,bomman and bellie a couple in south india devote their lives to caring for an orphaned baby elephant named raghu forging a family like no other,documentary,kartiki gonsalves,bomman bellie,tamil,0,,,,,,,,,,,,dataset_3_tamil,documentary documentary kartiki gonsalves bomman bellie tamil bomman and bellie a couple in south india devote their lives to caring for an orphaned baby elephant named raghu forging a family like no other
1041580.0,the elephant whisperers,,bomman and bellie a couple in south india devote their lives to caring for an orphaned baby elephant named raghu forging a family like no other,documentary,kartiki gonsalves,bomman bellie,,2022,7.288,146.0,40.0,,,,1.2928,0.0,0.0,Sikhya Entertainment,07-12-2022,dataset_4,documentary documentary kartiki gonsalves bomman bellie  bomman and bellie a couple in south india devote their lives to caring for an orphaned baby elephant named raghu forging a family like no other
,the estate,,two sisters attempt to win over their terminally ill difficult to please aunt in hopes of becoming the beneficiaries of her wealthy estate only to find the rest of their greedy family members have the same idea,comedy,dean craig,toni collette anna faris david duchovny rosemarie dewitt kathleen turner ron livingston,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy comedy dean craig toni collette anna faris david duchovny rosemarie dewitt kathleen turner ron livingston tamil two sisters attempt to win over their terminally ill difficult to please aunt in hopes of becoming the beneficiaries of her wealthy estate only to find the rest of their greedy family members have the same idea
,the failed artist,,an aspiring filmmaker finds himself in a dilemmatic situation when casting for his upcoming short film project his world changes when he stumbles upon this situation did he stumble or did the dilemma stumble on his art,drama,l s madhesh,l s madhesh monish suresh,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama l s madhesh l s madhesh monish suresh tamil an aspiring filmmaker finds himself in a dilemmatic situation when casting for his upcoming short film project his world changes when he stumbles upon this situation did he stumble or did the dilemma stumble on his art
1172735.0,the failed artist,,an aspiring filmmaker finds himself in a dilemmatic situation when casting for his upcoming short film project his world changes when he stumbles upon this situation did he stumble or did the dilemma stumble on his art,drama,l s madhesh,l s madhesh monish suresh,,2023,0.0,0.0,23.0,,,,0.2651,0.0,0.0,Unknown,09-01-2023,dataset_4,drama drama l s madhesh l s madhesh monish suresh  an aspiring filmmaker finds himself in a dilemmatic situation when casting for his upcoming short film project his world changes when he stumbles upon this situation did he stumble or did the dilemma stumble on his art
,the farm en veettu thottathil,,inspired by the popular tale of red riding hood this malaysian tamil slasher film which gives a dark twist to the story tells of the painful journey of a girl,horror thriller,karthik shamalan,jaya ganason mohana raj mahessan poobalan k s maniam yugendran maniam,tamil,0,,,,,,,,,,,,dataset_3_tamil,horror thriller horror thriller karthik shamalan jaya ganason mohana raj mahessan poobalan k s maniam yugendran maniam tamil inspired by the popular tale of red riding hood this malaysian tamil slasher film which gives a dark twist to the story tells of the painful journey of a girl
477813.0,the farm en veettu thottathil,,inspired by the popular tale of red riding hood this malaysian tamil slasher film which gives a dark twist to the story tells of the painful journey of a girl,horror thriller,karthik shamalan,jaya ganason mohana raj mahessan poobalan k s maniam yugendran maniam,,2017,0.0,0.0,127.0,,,,1.665,0.0,0.0,BGW Studios,28-09-2017,dataset_4,horror thriller horror thriller karthik shamalan jaya ganason mohana raj mahessan poobalan k s maniam yugendran maniam  inspired by the popular tale of red riding hood this malaysian tamil slasher film which gives a dark twist to the story tells of the painful journey of a girl
,the feast,,a fisherwoman takes on a powerful local politician by hosting a feast for him using an unforgettable secret dish that could save her dying lake,drama,rishi chandna,jeevesvaran anbarasi janagi george vijay nelson,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama rishi chandna jeevesvaran anbarasi janagi george vijay nelson tamil a fisherwoman takes on a powerful local politician by hosting a feast for him using an unforgettable secret dish that could save her dying lake
1240973.0,the feast,,a fisherwoman takes on a powerful local politician by hosting a feast for him using an unforgettable secret dish that could save her dying lake,,rishi chandna,jeevesvaran anbarasi janagi george vijay nelson,,2024,0.0,0.0,25.0,,,,1.1767,0.0,0.0,Unknown,03-02-2024,dataset_4,  rishi chandna jeevesvaran anbarasi janagi george vijay nelson  a fisherwoman takes on a powerful local politician by hosting a feast for him using an unforgettable secret dish that could save her dying lake
,the final seconds,,what if every moment in life came with a second chance,thriller mystery,rathina vel manickam,mohamed musthakem,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller mystery thriller mystery rathina vel manickam mohamed musthakem tamil what if every moment in life came with a second chance
1579773.0,the final seconds,,what if every moment in life came with a second chance,thriller mystery,rathina vel manickam,mohamed musthakem,,2022,0.0,0.0,2.0,,,,0.3589,0.0,0.0,Unknown,30-06-2022,dataset_4,thriller mystery thriller mystery rathina vel manickam mohamed musthakem  what if every moment in life came with a second chance
,the first puff,,each and every puff matters,adventure drama,gopi krishnan dev,gopi krishnan dev santhosh p kaushik k joseph rex young emayan,tamil,0,,,,,,,,,,,,dataset_3_tamil,adventure drama adventure drama gopi krishnan dev gopi krishnan dev santhosh p kaushik k joseph rex young emayan tamil each and every puff matters
1457187.0,the first puff,,each and every puff matters,adventure drama,gopi krishnan dev,gopi krishnan dev santhosh p kaushik k joseph rex young emayan,,2025,0.0,0.0,8.0,,,,0.3542,0.0,0.0,Unknown,05-03-2025,dataset_4,adventure drama adventure drama gopi krishnan dev gopi krishnan dev santhosh p kaushik k joseph rex young emayan  each and every puff matters
,the flame,,in 1965 an indian family whose men have been loyal servants of the british royal air force are faced with a life changing offer of british citizenship as a reward for their years of service the anglophone father is determined to follow his colonial masters back to england while his newly wed son yearns to build a new life in singapore with his pregnant wife their conflict studies the notion of state and identity in a time of post independence uncertainty,drama,k rajagopal,t sasitharan nithiyia rao n vighnesh fatin amira,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama k rajagopal t sasitharan nithiyia rao n vighnesh fatin amira tamil in 1965 an indian family whose men have been loyal servants of the british royal air force are faced with a life changing offer of british citizenship as a reward for their years of service the anglophone father is determined to follow his colonial masters back to england while his newly wed son yearns to build a new life in singapore with his pregnant wife their conflict studies the notion of state and identity in a time of post independence uncertainty
1156615.0,the flame,,in 1965 an indian family whose men have been loyal servants of the british royal air force are faced with a life changing offer of british citizenship as a reward for their years of service the anglophone father is determined to follow his colonial masters back to england while his newly wed son yearns to build a new life in singapore with his pregnant wife their conflict studies the notion of state and identity in a time of post independence uncertainty,drama,k rajagopal,t sasitharan nithiyia rao n vighnesh fatin amira,,2015,0.0,0.0,15.0,,,,0.3559,0.0,0.0,Akanga Film Asia,24-07-2015,dataset_4,drama drama k rajagopal t sasitharan nithiyia rao n vighnesh fatin amira  in 1965 an indian family whose men have been loyal servants of the british royal air force are faced with a life changing offer of british citizenship as a reward for their years of service the anglophone father is determined to follow his colonial masters back to england while his newly wed son yearns to build a new life in singapore with his pregnant wife their conflict studies the notion of state and identity in a time of post independence uncertainty
,the flowers and the gemstones,,skanda puranam from mythology tells the story of kanyakumari who threw into the sea the flowers and gemstones kept for her marriage with shiva it is said to have coloured the shores when the last maharaja of travancore dynasty travelled through kanyakumari he was awed by the exquisite garland made of oleander flowers and called it manikkamalai the ruby garland ever since a family in thovalai village of kanyakumari has been weaving maharaja s favourite garland every morning to be sent to his palace temple the dynasty ended long ago and state borders were marked in modern india yet the custom holding the two lands in kerala and tamil nadu remains intact,documentary,sriram raja,,tamil,0,,,,,,,,,,,,dataset_3_tamil,documentary documentary sriram raja  tamil skanda puranam from mythology tells the story of kanyakumari who threw into the sea the flowers and gemstones kept for her marriage with shiva it is said to have coloured the shores when the last maharaja of travancore dynasty travelled through kanyakumari he was awed by the exquisite garland made of oleander flowers and called it manikkamalai the ruby garland ever since a family in thovalai village of kanyakumari has been weaving maharaja s favourite garland every morning to be sent to his palace temple the dynasty ended long ago and state borders were marked in modern india yet the custom holding the two lands in kerala and tamil nadu remains intact
1132466.0,the flowers and the gemstones,,skanda puranam from mythology tells the story of kanyakumari who threw into the sea the flowers and gemstones kept for her marriage with shiva it is said to have coloured the shores when the last maharaja of travancore dynasty travelled through kanyakumari he was awed by the exquisite garland made of oleander flowers and called it manikkamalai the ruby garland ever since a family in thovalai village of kanyakumari has been weaving maharaja s favourite garland every morning to be sent to his palace temple the dynasty ended long ago and state borders were marked in modern india yet the custom holding the two lands in kerala and tamil nadu remains intact,documentary,sriram raja,,,2019,0.0,0.0,25.0,,,,0.4571,0.0,0.0,Films Division of India,26-07-2019,dataset_4,documentary documentary sriram raja   skanda puranam from mythology tells the story of kanyakumari who threw into the sea the flowers and gemstones kept for her marriage with shiva it is said to have coloured the shores when the last maharaja of travancore dynasty travelled through kanyakumari he was awed by the exquisite garland made of oleander flowers and called it manikkamalai the ruby garland ever since a family in thovalai village of kanyakumari has been weaving maharaja s favourite garland every morning to be sent to his palace temple the dynasty ended long ago and state borders were marked in modern india yet the custom holding the two lands in kerala and tamil nadu remains intact
,the ghost writer,,a ghost writer hired to complete the memoirs of a former british prime minister uncovers secrets that put his own life in jeopardy,crime drama mystery thriller,roman polanski,ewan mcgregor jon bernthal tim preece jim belushi timothy hutton anna botting,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime drama mystery thriller crime drama mystery thriller roman polanski ewan mcgregor jon bernthal tim preece jim belushi timothy hutton anna botting tamil a ghost writer hired to complete the memoirs of a former british prime minister uncovers secrets that put his own life in jeopardy
,the girl with the red ribbons,,viru secretly envies her best friend bhanu for her beautiful hair and her mother refuses to buy her at least new red ribbons then viru is humiliated in front of the entire class when she discovers a strange bloodstain of her first periods on the uniform can bhanu save her friend,drama,jayakrishnan subramanian,,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama jayakrishnan subramanian  tamil viru secretly envies her best friend bhanu for her beautiful hair and her mother refuses to buy her at least new red ribbons then viru is humiliated in front of the entire class when she discovers a strange bloodstain of her first periods on the uniform can bhanu save her friend
862168.0,the girl with the red ribbons,,viru secretly envies her best friend bhanu for her beautiful hair and her mother refuses to buy her at least new red ribbons then viru is humiliated in front of the entire class when she discovers a strange bloodstain of her first periods on the uniform can bhanu save her friend,drama,jayakrishnan subramanian,,,2020,0.0,0.0,19.0,,,,1.1716,0.0,0.0,Unknown,20-09-2020,dataset_4,drama drama jayakrishnan subramanian   viru secretly envies her best friend bhanu for her beautiful hair and her mother refuses to buy her at least new red ribbons then viru is humiliated in front of the entire class when she discovers a strange bloodstain of her first periods on the uniform can bhanu save her friend
,the great indian kitchen,,after marriage a woman struggles to be the submissive wife that her husband and his family expect her to be the story follows her journey as she changes herself and even more so changes the household,comedy drama,jeo baby,nimisha sajayan suraj venjaramoodu ajitha v m t suresh babu anupama v p m v suresh babu,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy drama comedy drama jeo baby nimisha sajayan suraj venjaramoodu ajitha v m t suresh babu anupama v p m v suresh babu tamil after marriage a woman struggles to be the submissive wife that her husband and his family expect her to be the story follows her journey as she changes herself and even more so changes the household
880791.0,the great indian kitchen,,post her marriage a woman tries to fit into the conventional mould that society has prescribed for married women but somewhere along the way she starts feeling that this is not the life she wants,drama,r kannan,aishwarya rajesh rahul ravindran poster nandakumar yogi babu sanjana tiwari,,2023,7.3,3.0,100.0,,,,0.6084,0.0,0.0,RDC Media,03-02-2023,dataset_4,drama drama r kannan aishwarya rajesh rahul ravindran poster nandakumar yogi babu sanjana tiwari  post her marriage a woman tries to fit into the conventional mould that society has prescribed for married women but somewhere along the way she starts feeling that this is not the life she wants
,the greatest of all time,,a once decorated member of the special anti terrorism squad sats is called back into action by his former colleagues for an important mission setting him on a dangerous collision course with his own past,action drama thriller,venkat prabhu,vijay prashanth prabhu deva mohan ajmal ameer,tamil,0,,,,,,,,,,,,dataset_3_tamil,action drama thriller action drama thriller venkat prabhu vijay prashanth prabhu deva mohan ajmal ameer tamil a once decorated member of the special anti terrorism squad sats is called back into action by his former colleagues for an important mission setting him on a dangerous collision course with his own past
1129608.0,the greatest of all time,,a once decorated member of the special anti terrorism squad sats is called back into action by his former colleagues for an important mission setting him on a dangerous collision course with his own past,action drama thriller,venkat prabhu,vijay prashanth prabhu deva mohan ajmal ameer,,2024,4.733,45.0,183.0,,,,2.02,300.6,398.3,AGS Entertainment,05-09-2024,dataset_4,action drama thriller action drama thriller venkat prabhu vijay prashanth prabhu deva mohan ajmal ameer  a once decorated member of the special anti terrorism squad sats is called back into action by his former colleagues for an important mission setting him on a dangerous collision course with his own past
,the haunted house,,with help from a 102 year old goblin dwelling beneath their haunted apartment building two siblings deal with ghosts and take on spooky mysteries,animation adventure comedy drama family fantasy horror,unknown director,alex bergen anna cummer natasha strickey megan baldrey brianna johnston caitlynne medrek,tamil,0,,,,,,,,,,,,dataset_3_tamil,animation adventure comedy drama family fantasy horror animation adventure comedy drama family fantasy horror unknown director alex bergen anna cummer natasha strickey megan baldrey brianna johnston caitlynne medrek tamil with help from a 102 year old goblin dwelling beneath their haunted apartment building two siblings deal with ghosts and take on spooky mysteries
,the house of brick and stone,,in the aftermath of the world s greatest financial shams a malaysian child finds solace and guidance from an unlikely figurehead the docu fiction uses the juxtaposition of its namesake as a jumping off point to create a highly evocative odyssey through the malaysian youth consciousness,drama thriller,ananth subramaniam,janani baskaran maheswaran,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama thriller drama thriller ananth subramaniam janani baskaran maheswaran tamil in the aftermath of the world s greatest financial shams a malaysian child finds solace and guidance from an unlikely figurehead the docu fiction uses the juxtaposition of its namesake as a jumping off point to create a highly evocative odyssey through the malaysian youth consciousness
990315.0,the house of brick and stone,,in the aftermath of the world s greatest financial shams a malaysian child finds solace and guidance from an unlikely figurehead the docu fiction uses the juxtaposition of its namesake as a jumping off point to create a highly evocative odyssey through the malaysian youth consciousness,drama thriller,ananth subramaniam,janani baskaran maheswaran,,2022,0.0,0.0,15.0,,,,0.4827,0.0,0.0,IdioSync Inc,12-07-2022,dataset_4,drama thriller drama thriller ananth subramaniam janani baskaran maheswaran  in the aftermath of the world s greatest financial shams a malaysian child finds solace and guidance from an unlikely figurehead the docu fiction uses the juxtaposition of its namesake as a jumping off point to create a highly evocative odyssey through the malaysian youth consciousness
,the last endless night,,on a war torn evening young vendan watches his parents bitter fight at his grandmother s home his mother weary of neglect resolves to leave and his father s threats force her to escape alone into the night the next morning vendan searches for clues of their mother s fate shattered glass bicycle tracks or a body,drama,jacob luke jeroshan,,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama jacob luke jeroshan  tamil on a war torn evening young vendan watches his parents bitter fight at his grandmother s home his mother weary of neglect resolves to leave and his father s threats force her to escape alone into the night the next morning vendan searches for clues of their mother s fate shattered glass bicycle tracks or a body
1565017.0,the last endless night,,on a war torn evening young vendan watches his parents bitter fight at his grandmother s home his mother weary of neglect resolves to leave and his father s threats force her to escape alone into the night the next morning vendan searches for clues of their mother s fate shattered glass bicycle tracks or a body,drama,jacob luke jeroshan,,,2025,0.0,0.0,19.0,,,,0.2303,0.0,0.0,Unknown,30-10-2025,dataset_4,drama drama jacob luke jeroshan   on a war torn evening young vendan watches his parents bitter fight at his grandmother s home his mother weary of neglect resolves to leave and his father s threats force her to escape alone into the night the next morning vendan searches for clues of their mother s fate shattered glass bicycle tracks or a body
,the lefthand illness,,a man s left hand acts on its own committing crime while he desperately tries to explain it to the victims,thriller,shrikanth senj,sharook sherief,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller thriller shrikanth senj sharook sherief tamil a man s left hand acts on its own committing crime while he desperately tries to explain it to the victims
1480362.0,the lefthand illness,,a man s left hand acts on its own committing crime while he desperately tries to explain it to the victims,thriller,shrikanth senj,sharook sherief,,2024,0.0,0.0,7.0,,,,1.0087,0.0,0.0,High Calibre,19-08-2024,dataset_4,thriller thriller shrikanth senj sharook sherief  a man s left hand acts on its own committing crime while he desperately tries to explain it to the victims
,the legend,,a scientist is spurred by the death of his friend to find a cure for diabetes but can he take on the might of the pharma mafia and succeed in his mission,comedy romance action,joseph d sami,arul saravanan urvashi rautela geethika tiwary vivek nassar,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy romance action comedy romance action joseph d sami arul saravanan urvashi rautela geethika tiwary vivek nassar tamil a scientist is spurred by the death of his friend to find a cure for diabetes but can he take on the might of the pharma mafia and succeed in his mission
961223.0,the legend,,a scientist is spurred by the death of his friend to find a cure for diabetes but can he take on the might of the pharma mafia and succeed in his mission,comedy romance action,joseph d sami,arul saravanan urvashi rautela geethika tiwary vivek nassar,,2022,2.6,8.0,161.0,,,,1.2049,0.0,0.0,The Legend Saravana Stores Creations,28-07-2022,dataset_4,comedy romance action comedy romance action joseph d sami arul saravanan urvashi rautela geethika tiwary vivek nassar  a scientist is spurred by the death of his friend to find a cure for diabetes but can he take on the might of the pharma mafia and succeed in his mission
